rag_place_id,place_name,original_image_url,source_page_url,source,credit,license_note,image_order,is_primary,local_original_path,local_optimized_path,public_url,download_status,http_status,content_type,original_width,original_height,optimized_width,optimized_height,file_size_bytes,fail_reason,downloaded_at
TN_0018,Bến hồ Dầu Tiếng Tây Ninh,https://mia.vn/media/uploads/blog-du-lich/ho-dau-tieng-1-1768721451.jpg,https://mia.vn/media/uploads/blog-du-lich/ho-dau-tieng-1-1768721451.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/TN_0018/TN_0018_01_259aaa7ab78d.jpg,data/image_pipeline/downloaded/optimized/TN_0018/TN_0018_01.webp,/images/destinations/TN_0018/TN_0018_01.webp,downloaded,200,image/jpeg,800,500,800,500,36368,,2026-05-07T14:21:04+00:00
TN_0018,Bến hồ Dầu Tiếng Tây Ninh,https://mia.vn/media/uploads/blog-du-lich/ho-dau-tieng-2-1768721451.jpg,https://mia.vn/media/uploads/blog-du-lich/ho-dau-tieng-2-1768721451.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/TN_0018/TN_0018_02_eca60768a118.jpg,data/image_pipeline/downloaded/optimized/TN_0018/TN_0018_02.webp,/images/destinations/TN_0018/TN_0018_02.webp,downloaded,200,image/jpeg,800,428,800,428,47736,,2026-05-07T14:21:05+00:00
TN_0018,Bến hồ Dầu Tiếng Tây Ninh,https://mia.vn/media/uploads/blog-du-lich/ho-dau-tieng-3-1768721451.jpg,https://mia.vn/media/uploads/blog-du-lich/ho-dau-tieng-3-1768721451.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,3,0,data/image_pipeline/downloaded/original/TN_0018/TN_0018_03_0730027714c8.jpg,data/image_pipeline/downloaded/optimized/TN_0018/TN_0018_03.webp,/images/destinations/TN_0018/TN_0018_03.webp,downloaded,200,image/jpeg,800,500,800,500,39026,,2026-05-07T14:21:07+00:00
TN_0018,Bến hồ Dầu Tiếng Tây Ninh,https://mia.vn/media/uploads/blog-du-lich/ho-dau-tieng-4-1768721451.jpg,https://mia.vn/media/uploads/blog-du-lich/ho-dau-tieng-4-1768721451.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,4,0,data/image_pipeline/downloaded/original/TN_0018/TN_0018_04_1ba09e2cd15d.jpg,data/image_pipeline/downloaded/optimized/TN_0018/TN_0018_04.webp,/images/destinations/TN_0018/TN_0018_04.webp,downloaded,200,image/jpeg,800,428,800,428,21638,,2026-05-07T14:21:08+00:00
TN_0035,Cửa khẩu Mộc Bài,https://mia.vn/media/uploads/blog-du-lich/ghe-cua-khau-moc-bai-tay-ninh-doi-gio-sao-lai-khong-ban-oi-01-1661866298.jpeg,https://mia.vn/media/uploads/blog-du-lich/ghe-cua-khau-moc-bai-tay-ninh-doi-gio-sao-lai-khong-ban-oi-01-1661866298.jpeg,MIA.vn,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/TN_0035/TN_0035_01_41aece243e5e.jpg,data/image_pipeline/downloaded/optimized/TN_0035/TN_0035_01.webp,/images/destinations/TN_0035/TN_0035_01.webp,downloaded,200,image/jpeg,900,675,900,675,61238,,2026-05-07T14:21:09+00:00
TN_0035,Cửa khẩu Mộc Bài,https://mia.vn/media/uploads/blog-du-lich/ghe-cua-khau-moc-bai-tay-ninh-doi-gio-sao-lai-khong-ban-oi-02-1661866298.jpeg,https://mia.vn/media/uploads/blog-du-lich/ghe-cua-khau-moc-bai-tay-ninh-doi-gio-sao-lai-khong-ban-oi-02-1661866298.jpeg,MIA.vn,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/TN_0035/TN_0035_02_660505b896be.jpg,data/image_pipeline/downloaded/optimized/TN_0035/TN_0035_02.webp,/images/destinations/TN_0035/TN_0035_02.webp,downloaded,200,image/jpeg,900,675,900,675,94198,,2026-05-07T14:21:10+00:00
TN_0035,Cửa khẩu Mộc Bài,https://mia.vn/media/uploads/blog-du-lich/ghe-cua-khau-moc-bai-tay-ninh-doi-gio-sao-lai-khong-ban-oi-03-1661866298.jpeg,https://mia.vn/media/uploads/blog-du-lich/ghe-cua-khau-moc-bai-tay-ninh-doi-gio-sao-lai-khong-ban-oi-03-1661866298.jpeg,MIA.vn,,Cần kiểm tra quyền sử dụng,3,0,data/image_pipeline/downloaded/original/TN_0035/TN_0035_03_3fd616432c89.jpg,data/image_pipeline/downloaded/optimized/TN_0035/TN_0035_03.webp,/images/destinations/TN_0035/TN_0035_03.webp,downloaded,200,image/jpeg,900,675,900,675,99888,,2026-05-07T14:21:12+00:00
TN_0026,Vườn quốc gia Lò Gò - Xa Mát,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-lo-go-xa-mat-ve-dep-cua-thien-nhien-ky-dieu-1-1661342973.jpg,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-lo-go-xa-mat-ve-dep-cua-thien-nhien-ky-dieu-1-1661342973.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/TN_0026/TN_0026_01_38d63c250e69.jpg,data/image_pipeline/downloaded/optimized/TN_0026/TN_0026_01.webp,/images/destinations/TN_0026/TN_0026_01.webp,downloaded,200,image/jpeg,900,600,900,600,62368,,2026-05-07T14:21:13+00:00
TN_0026,Vườn quốc gia Lò Gò - Xa Mát,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-lo-go-xa-mat-ve-dep-cua-thien-nhien-ky-dieu-2-1661342973.jpg,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-lo-go-xa-mat-ve-dep-cua-thien-nhien-ky-dieu-2-1661342973.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/TN_0026/TN_0026_02_d8f7001bf170.jpg,data/image_pipeline/downloaded/optimized/TN_0026/TN_0026_02.webp,/images/destinations/TN_0026/TN_0026_02.webp,downloaded,200,image/jpeg,900,587,900,587,39114,,2026-05-07T14:21:14+00:00
TN_0026,Vườn quốc gia Lò Gò - Xa Mát,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-lo-go-xa-mat-ve-dep-cua-thien-nhien-ky-dieu-3-1661342973.jpg,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-lo-go-xa-mat-ve-dep-cua-thien-nhien-ky-dieu-3-1661342973.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,3,0,data/image_pipeline/downloaded/original/TN_0026/TN_0026_03_125d949ab781.jpg,data/image_pipeline/downloaded/optimized/TN_0026/TN_0026_03.webp,/images/destinations/TN_0026/TN_0026_03.webp,downloaded,200,image/jpeg,900,591,900,591,89542,,2026-05-07T14:21:16+00:00
