rag_place_id,place_name,original_image_url,source_page_url,source,credit,license_note,image_order,is_primary,local_original_path,local_optimized_path,public_url,download_status,http_status,content_type,original_width,original_height,optimized_width,optimized_height,file_size_bytes,fail_reason,downloaded_at
SL_0031,Tà Xùa,https://ik.imagekit.io/tvlk/blog/2023/04/go-and-share-san-may-ta-xua-1-1024x768.jpg?tr=q-70%2Cc-at_max%2Cw-1000%2Ch-600,https://ik.imagekit.io/tvlk/blog/2023/04/go-and-share-san-may-ta-xua-1-1024x768.jpg?tr=q-70%2Cc-at_max%2Cw-1000%2Ch-600,Traveloka,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/SL_0031/SL_0031_01_a7769698162e.jpg,data/image_pipeline/downloaded/optimized/SL_0031/SL_0031_01.webp,/images/destinations/SL_0031/SL_0031_01.webp,downloaded,200,image/webp,800,600,800,600,46892,,2026-05-07T11:44:41+00:00
SL_0031,Tà Xùa,https://ik.imagekit.io/tvlk/blog/2023/04/go-and-share-san-may-ta-xua-6-1024x768.jpg?tr=q-70%2Cc-at_max%2Cw-1000%2Ch-600,https://ik.imagekit.io/tvlk/blog/2023/04/go-and-share-san-may-ta-xua-6-1024x768.jpg?tr=q-70%2Cc-at_max%2Cw-1000%2Ch-600,Traveloka,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/SL_0031/SL_0031_02_ed191978a68d.jpg,data/image_pipeline/downloaded/optimized/SL_0031/SL_0031_02.webp,/images/destinations/SL_0031/SL_0031_02.webp,downloaded,200,image/webp,800,600,800,600,58390,,2026-05-07T11:44:43+00:00
SL_0031,Tà Xùa,https://ik.imagekit.io/tvlk/blog/2023/04/go-and-share-san-may-ta-xua-7-1024x768.jpeg?tr=q-70%2Cc-at_max%2Cw-1000%2Ch-600,https://ik.imagekit.io/tvlk/blog/2023/04/go-and-share-san-may-ta-xua-7-1024x768.jpeg?tr=q-70%2Cc-at_max%2Cw-1000%2Ch-600,Traveloka,,Cần kiểm tra quyền sử dụng,3,0,data/image_pipeline/downloaded/original/SL_0031/SL_0031_03_a44def868bf7.jpg,data/image_pipeline/downloaded/optimized/SL_0031/SL_0031_03.webp,/images/destinations/SL_0031/SL_0031_03.webp,downloaded,200,image/webp,800,600,800,600,25882,,2026-05-07T11:44:44+00:00
NA_0103,Biển Cửa Hiền - Cửa Lò mở rộng,https://statics.vinwonders.com/bai-bien-cua-hien-1_1634213605.jpg,https://statics.vinwonders.com/bai-bien-cua-hien-1_1634213605.jpg,VinWonders,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/NA_0103/NA_0103_01_cfdc473598b6.jpg,data/image_pipeline/downloaded/optimized/NA_0103/NA_0103_01.webp,/images/destinations/NA_0103/NA_0103_01.webp,downloaded,200,image/webp,700,525,700,525,71018,,2026-05-07T11:44:45+00:00
NA_0103,Biển Cửa Hiền - Cửa Lò mở rộng,https://statics.vinwonders.com/bien-cua-hien-2_1634136617.jpg,https://statics.vinwonders.com/bien-cua-hien-2_1634136617.jpg,VinWonders,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/NA_0103/NA_0103_02_eeea7ea55b8c.jpg,data/image_pipeline/downloaded/optimized/NA_0103/NA_0103_02.webp,/images/destinations/NA_0103/NA_0103_02.webp,downloaded,200,image/webp,700,443,700,443,36156,,2026-05-07T11:44:47+00:00
NA_0103,Biển Cửa Hiền - Cửa Lò mở rộng,https://statics.vinwonders.com/bien-cua-hien-3_1634136648.png,https://statics.vinwonders.com/bien-cua-hien-3_1634136648.png,VinWonders,,Cần kiểm tra quyền sử dụng,3,0,data/image_pipeline/downloaded/original/NA_0103/NA_0103_03_928e6142cab4.png,data/image_pipeline/downloaded/optimized/NA_0103/NA_0103_03.webp,/images/destinations/NA_0103/NA_0103_03.webp,downloaded,200,image/webp,700,292,700,292,23340,,2026-05-07T11:44:48+00:00
QNAM_0018,Rừng dừa Bảy Mẫu Cẩm Thanh,https://mia.vn/media/uploads/blog-du-lich/Khu_sinh_thai_rung_dua_Bay_Mau_Hoi_An_Thich_thu_trai_nghiem_mua_thung_tren_song_1-1617958088.jpg,https://mia.vn/media/uploads/blog-du-lich/Khu_sinh_thai_rung_dua_Bay_Mau_Hoi_An_Thich_thu_trai_nghiem_mua_thung_tren_song_1-1617958088.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/QNAM_0018/QNAM_0018_01_8a9bc7c5622a.jpg,data/image_pipeline/downloaded/optimized/QNAM_0018/QNAM_0018_01.webp,/images/destinations/QNAM_0018/QNAM_0018_01.webp,downloaded,200,image/jpeg,1200,799,1200,799,247700,,2026-05-07T11:44:49+00:00
QNAM_0018,Rừng dừa Bảy Mẫu Cẩm Thanh,https://mia.vn/media/uploads/blog-du-lich/Khu_sinh_thai_rung_dua_Bay_Mau_Hoi_An_Thich_thu_trai_nghiem_mua_thung_tren_song_2-1617958089.jpeg,https://mia.vn/media/uploads/blog-du-lich/Khu_sinh_thai_rung_dua_Bay_Mau_Hoi_An_Thich_thu_trai_nghiem_mua_thung_tren_song_2-1617958089.jpeg,MIA.vn,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/QNAM_0018/QNAM_0018_02_67f3e0de4d08.jpg,data/image_pipeline/downloaded/optimized/QNAM_0018/QNAM_0018_02.webp,/images/destinations/QNAM_0018/QNAM_0018_02.webp,downloaded,200,image/jpeg,1130,752,1130,752,378280,,2026-05-07T11:44:51+00:00
QNAM_0018,Rừng dừa Bảy Mẫu Cẩm Thanh,https://mia.vn/media/uploads/blog-du-lich/rung-dua-bay-mau-1-1722178299.jpg,https://mia.vn/media/uploads/blog-du-lich/rung-dua-bay-mau-1-1722178299.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,3,0,data/image_pipeline/downloaded/original/QNAM_0018/QNAM_0018_03_ca845f833b9c.jpg,data/image_pipeline/downloaded/optimized/QNAM_0018/QNAM_0018_03.webp,/images/destinations/QNAM_0018/QNAM_0018_03.webp,downloaded,200,image/jpeg,800,600,800,600,118390,,2026-05-07T11:44:52+00:00
QNAM_0018,Rừng dừa Bảy Mẫu Cẩm Thanh,https://mia.vn/media/uploads/blog-du-lich/rung-dua-bay-mau-2-1722178299.jpg,https://mia.vn/media/uploads/blog-du-lich/rung-dua-bay-mau-2-1722178299.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,4,0,data/image_pipeline/downloaded/original/QNAM_0018/QNAM_0018_04_6b2a08840666.jpg,data/image_pipeline/downloaded/optimized/QNAM_0018/QNAM_0018_04.webp,/images/destinations/QNAM_0018/QNAM_0018_04.webp,downloaded,200,image/jpeg,800,600,800,600,189430,,2026-05-07T11:44:54+00:00
QNAM_0018,Rừng dừa Bảy Mẫu Cẩm Thanh,https://mia.vn/media/uploads/blog-du-lich/Khu_sinh_thai_rung_dua_Bay_Mau_Hoi_An_Thich_thu_trai_nghiem_mua_thung_tren_song_7-1617958089.jpg,https://mia.vn/media/uploads/blog-du-lich/Khu_sinh_thai_rung_dua_Bay_Mau_Hoi_An_Thich_thu_trai_nghiem_mua_thung_tren_song_7-1617958089.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,5,0,data/image_pipeline/downloaded/original/QNAM_0018/QNAM_0018_05_359506ac3b1b.jpg,data/image_pipeline/downloaded/optimized/QNAM_0018/QNAM_0018_05.webp,/images/destinations/QNAM_0018/QNAM_0018_05.webp,downloaded,200,image/jpeg,1280,960,1280,960,130558,,2026-05-07T11:44:55+00:00
