rag_place_id,place_name,original_image_url,source_page_url,source,credit,license_note,image_order,is_primary,local_original_path,local_optimized_path,public_url,download_status,http_status,content_type,original_width,original_height,optimized_width,optimized_height,file_size_bytes,fail_reason,downloaded_at
ha-noi__den-ngoc-son,Đền Ngọc Sơn,https://commons.wikimedia.org/wiki/Special:FilePath/Ngoc%20Son%20Temple.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Ngoc%20Son%20Temple.jpg,Wikimedia Commons,,Cần kiểm tra quyền sử dụng,1,1,,data/image_pipeline/downloaded/optimized/ha-noi_den-ngoc-son/ha-noi_den-ngoc-son_01.webp,/images/destinations/ha-noi_den-ngoc-son/ha-noi_den-ngoc-son_01.webp,exists,,,,,1280,719,199966,,2026-05-07T14:40:04+00:00
ha-noi__chua-mot-cot,Chùa Một Cột,https://commons.wikimedia.org/wiki/Special:FilePath/One%20Pillar%20Pagoda%20Hanoi.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/One%20Pillar%20Pagoda%20Hanoi.jpg,Wikimedia Commons,,Cần kiểm tra quyền sử dụng,1,1,,data/image_pipeline/downloaded/optimized/ha-noi_chua-mot-cot/ha-noi_chua-mot-cot_01.webp,/images/destinations/ha-noi_chua-mot-cot/ha-noi_chua-mot-cot_01.webp,exists,,,,,809,680,209276,,2026-05-07T14:40:04+00:00
ha-noi__ho-tay,Hồ Tây,https://commons.wikimedia.org/wiki/Special:FilePath/West%20Lake%20Hanoi.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/West%20Lake%20Hanoi.jpg,Wikimedia Commons,,Cần kiểm tra quyền sử dụng,1,1,,data/image_pipeline/downloaded/optimized/ha-noi_ho-tay/ha-noi_ho-tay_01.webp,/images/destinations/ha-noi_ho-tay/ha-noi_ho-tay_01.webp,exists,,,,,1280,719,56960,,2026-05-07T14:40:04+00:00
BDU_0010,Nhà thờ Chánh tòa Phú Cường,https://mia.vn/media/uploads/blog-du-lich/nha-tho-chanh-toa-phu-cuong-va-loi-kien-truc-co-dien-day-an-tuong-7-1654583464.jpg,https://mia.vn/media/uploads/blog-du-lich/nha-tho-chanh-toa-phu-cuong-va-loi-kien-truc-co-dien-day-an-tuong-7-1654583464.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/BDU_0010/BDU_0010_01_48990a29cc5c.jpg,data/image_pipeline/downloaded/optimized/BDU_0010/BDU_0010_01.webp,/images/destinations/BDU_0010/BDU_0010_01.webp,downloaded,200,image/jpeg,1000,623,1000,623,53442,,2026-05-07T14:40:04+00:00
BDU_0010,Nhà thờ Chánh tòa Phú Cường,https://mia.vn/media/uploads/blog-du-lich/nha-tho-chanh-toa-phu-cuong-va-loi-kien-truc-co-dien-day-an-tuong-6-1654583464.jpg,https://mia.vn/media/uploads/blog-du-lich/nha-tho-chanh-toa-phu-cuong-va-loi-kien-truc-co-dien-day-an-tuong-6-1654583464.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/BDU_0010/BDU_0010_02_7ae8cb5ba7ca.jpg,data/image_pipeline/downloaded/optimized/BDU_0010/BDU_0010_02.webp,/images/destinations/BDU_0010/BDU_0010_02.webp,downloaded,200,image/jpeg,1024,704,1024,704,78254,,2026-05-07T14:40:06+00:00
BDU_0010,Nhà thờ Chánh tòa Phú Cường,https://mia.vn/media/uploads/blog-du-lich/nha-tho-chanh-toa-phu-cuong-va-loi-kien-truc-co-dien-day-an-tuong-8-1654583464.jpg,https://mia.vn/media/uploads/blog-du-lich/nha-tho-chanh-toa-phu-cuong-va-loi-kien-truc-co-dien-day-an-tuong-8-1654583464.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,3,0,data/image_pipeline/downloaded/original/BDU_0010/BDU_0010_03_d5f0961afbfa.jpg,data/image_pipeline/downloaded/optimized/BDU_0010/BDU_0010_03.webp,/images/destinations/BDU_0010/BDU_0010_03.webp,downloaded,200,image/jpeg,1200,774,1200,774,116528,,2026-05-07T14:40:07+00:00
BDU_0008,Chùa Bà Thiên Hậu Bình Dương,https://mia.vn/media/uploads/blog-du-lich/chua-ba-thien-hau-binh-duong-tim-ve-chon-binh-yen-noi-cua-phat-04-1655044122.jpg,https://mia.vn/media/uploads/blog-du-lich/chua-ba-thien-hau-binh-duong-tim-ve-chon-binh-yen-noi-cua-phat-04-1655044122.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/BDU_0008/BDU_0008_01_7cdfc78251a4.jpg,data/image_pipeline/downloaded/optimized/BDU_0008/BDU_0008_01.webp,/images/destinations/BDU_0008/BDU_0008_01.webp,downloaded,200,image/jpeg,1838,1027,1280,715,175768,,2026-05-07T14:40:08+00:00
BDU_0008,Chùa Bà Thiên Hậu Bình Dương,https://mia.vn/media/uploads/blog-du-lich/chua-ba-thien-hau-binh-duong-tim-ve-chon-binh-yen-noi-cua-phat-02-1655219595.png,https://mia.vn/media/uploads/blog-du-lich/chua-ba-thien-hau-binh-duong-tim-ve-chon-binh-yen-noi-cua-phat-02-1655219595.png,MIA.vn,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/BDU_0008/BDU_0008_02_303196304a12.png,data/image_pipeline/downloaded/optimized/BDU_0008/BDU_0008_02.webp,/images/destinations/BDU_0008/BDU_0008_02.webp,downloaded,200,image/png,1240,713,1240,713,131656,,2026-05-07T14:40:10+00:00
HCM_0006,Phố đi bộ Nguyễn Huệ,https://mia.vn/media/uploads/blog-du-lich/pho-di-bo-nguyen-hue-1-1691590967.jpg,https://mia.vn/media/uploads/blog-du-lich/pho-di-bo-nguyen-hue-1-1691590967.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/HCM_0006/HCM_0006_01_9d5b3a625e79.jpg,data/image_pipeline/downloaded/optimized/HCM_0006/HCM_0006_01.webp,/images/destinations/HCM_0006/HCM_0006_01.webp,downloaded,200,image/jpeg,800,533,800,533,88580,,2026-05-07T14:40:11+00:00
HCM_0006,Phố đi bộ Nguyễn Huệ,https://mia.vn/media/uploads/blog-du-lich/pho-di-bo-nguyen-hue-2-1691590974.jpg,https://mia.vn/media/uploads/blog-du-lich/pho-di-bo-nguyen-hue-2-1691590974.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/HCM_0006/HCM_0006_02_0f7b2a8d75d5.jpg,data/image_pipeline/downloaded/optimized/HCM_0006/HCM_0006_02.webp,/images/destinations/HCM_0006/HCM_0006_02.webp,downloaded,200,image/jpeg,800,638,800,638,137148,,2026-05-07T14:40:13+00:00
HCM_0074,Landmark 81 Park,https://storage.googleapis.com/vinhomes-data-02/cong-vien-landmark-81-day-an-tuong_1646386626.jpg,https://storage.googleapis.com/vinhomes-data-02/cong-vien-landmark-81-day-an-tuong_1646386626.jpg,storage.googleapis.com,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/HCM_0074/HCM_0074_01_b1ec3cc8c637.jpg,data/image_pipeline/downloaded/optimized/HCM_0074/HCM_0074_01.webp,/images/destinations/HCM_0074/HCM_0074_01.webp,downloaded,200,image/jpeg,1000,450,1000,450,116296,,2026-05-07T14:40:14+00:00
HCM_0074,Landmark 81 Park,https://storage.googleapis.com/vinhomes-data-02/toan-canh-cong-vien-landmark-81_1646386657.jpg,https://storage.googleapis.com/vinhomes-data-02/toan-canh-cong-vien-landmark-81_1646386657.jpg,storage.googleapis.com,,Cần kiểm tra quyền sử dụng,2,0,data/image_pipeline/downloaded/original/HCM_0074/HCM_0074_02_20b559a8a155.jpg,data/image_pipeline/downloaded/optimized/HCM_0074/HCM_0074_02.webp,/images/destinations/HCM_0074/HCM_0074_02.webp,downloaded,200,image/jpeg,1000,563,1000,563,100858,,2026-05-07T14:40:16+00:00
HCM_0074,Landmark 81 Park,https://storage.googleapis.com/vinhomes-data-02/cong-vien-landmark-81-ngap-tran-sac-xanh_1646386694.jpg,https://storage.googleapis.com/vinhomes-data-02/cong-vien-landmark-81-ngap-tran-sac-xanh_1646386694.jpg,storage.googleapis.com,,Cần kiểm tra quyền sử dụng,3,0,data/image_pipeline/downloaded/original/HCM_0074/HCM_0074_03_6098aee83d43.jpg,data/image_pipeline/downloaded/optimized/HCM_0074/HCM_0074_03.webp,/images/destinations/HCM_0074/HCM_0074_03.webp,downloaded,200,image/jpeg,1000,742,1000,742,134252,,2026-05-07T14:40:17+00:00
HCM_0033,Chợ Bình Tây,https://mia.vn/media/uploads/blog-du-lich/cho-binh-tay-1-1705129259.jpg,https://mia.vn/media/uploads/blog-du-lich/cho-binh-tay-1-1705129259.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/HCM_0033/HCM_0033_01_b52a4c2ee32c.jpg,data/image_pipeline/downloaded/optimized/HCM_0033/HCM_0033_01.webp,/images/destinations/HCM_0033/HCM_0033_01.webp,downloaded,200,image/jpeg,800,449,800,449,95052,,2026-05-07T14:40:19+00:00
DNai_0027,Nam Cát Tiên,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-cat-tien-1-1731646108.jpg,https://mia.vn/media/uploads/blog-du-lich/vuon-quoc-gia-cat-tien-1-1731646108.jpg,MIA.vn,,Cần kiểm tra quyền sử dụng,1,1,data/image_pipeline/downloaded/original/DNai_0027/DNai_0027_01_21fdaa7bd083.jpg,data/image_pipeline/downloaded/optimized/DNai_0027/DNai_0027_01.webp,/images/destinations/DNai_0027/DNai_0027_01.webp,downloaded,200,image/jpeg,800,450,800,450,42734,,2026-05-07T14:40:20+00:00
